ID	Time	Pop	Capture name
Ind. 793	39	P	Cap:t=39
Ind. 798	39	P	Cap:t=39
Ind. 817	39	P	Cap:t=39
Ind. 824	39	P	Cap:t=39
Ind. 826	39	P	Cap:t=39
Ind. 829	39	P	Cap:t=39
Ind. 833	39	P	Cap:t=39
Ind. 841	39	P	Cap:t=39
Ind. 851	39	P	Cap:t=39
Ind. 856	39	P	Cap:t=39
Ind. 860	39	P	Cap:t=39
Ind. 864	39	P	Cap:t=39
Ind. 872	39	P	Cap:t=39
Ind. 877	39	P	Cap:t=39
Ind. 878	39	P	Cap:t=39
Ind. 880	39	P	Cap:t=39
Ind. 881	39	P	Cap:t=39
Ind. 884	39	P	Cap:t=39
Ind. 886	39	P	Cap:t=39
Ind. 888	39	P	Cap:t=39
Ind. 889	39	P	Cap:t=39
Ind. 893	39	P	Cap:t=39
Ind. 894	39	P	Cap:t=39
Ind. 407	40	P	Cap:t=40
Ind. 549	40	P	Cap:t=40
Ind. 570	40	P	Cap:t=40
Ind. 640	40	P	Cap:t=40
Ind. 643	40	P	Cap:t=40
Ind. 668	40	P	Cap:t=40
Ind. 683	40	P	Cap:t=40
Ind. 701	40	P	Cap:t=40
Ind. 710	40	P	Cap:t=40
Ind. 714	40	P	Cap:t=40
Ind. 756	40	P	Cap:t=40
Ind. 772	40	P	Cap:t=40
Ind. 786	40	P	Cap:t=40
Ind. 798	40	P	Cap:t=40
Ind. 809	40	P	Cap:t=40
Ind. 821	40	P	Cap:t=40
Ind. 840	40	P	Cap:t=40
Ind. 842	40	P	Cap:t=40
Ind. 843	40	P	Cap:t=40
Ind. 844	40	P	Cap:t=40
Ind. 845	40	P	Cap:t=40
Ind. 853	40	P	Cap:t=40
Ind. 854	40	P	Cap:t=40
Ind. 856	40	P	Cap:t=40
Ind. 866	40	P	Cap:t=40
Ind. 868	40	P	Cap:t=40
Ind. 875	40	P	Cap:t=40
Ind. 877	40	P	Cap:t=40
Ind. 880	40	P	Cap:t=40
Ind. 881	40	P	Cap:t=40
Ind. 883	40	P	Cap:t=40
Ind. 884	40	P	Cap:t=40
Ind. 894	40	P	Cap:t=40
Ind. 896	40	P	Cap:t=40
Ind. 897	40	P	Cap:t=40
Ind. 898	40	P	Cap:t=40
Ind. 901	40	P	Cap:t=40
Ind. 904	40	P	Cap:t=40
Ind. 905	40	P	Cap:t=40
Ind. 906	40	P	Cap:t=40
Ind. 907	40	P	Cap:t=40
Ind. 649	41	P	Cap:t=41
Ind. 671	41	P	Cap:t=41
Ind. 714	41	P	Cap:t=41
Ind. 717	41	P	Cap:t=41
Ind. 740	41	P	Cap:t=41
Ind. 761	41	P	Cap:t=41
Ind. 772	41	P	Cap:t=41
Ind. 793	41	P	Cap:t=41
Ind. 809	41	P	Cap:t=41
Ind. 813	41	P	Cap:t=41
Ind. 823	41	P	Cap:t=41
Ind. 841	41	P	Cap:t=41
Ind. 846	41	P	Cap:t=41
Ind. 852	41	P	Cap:t=41
Ind. 856	41	P	Cap:t=41
Ind. 857	41	P	Cap:t=41
Ind. 864	41	P	Cap:t=41
Ind. 869	41	P	Cap:t=41
Ind. 874	41	P	Cap:t=41
Ind. 876	41	P	Cap:t=41
Ind. 878	41	P	Cap:t=41
Ind. 893	41	P	Cap:t=41
Ind. 906	41	P	Cap:t=41
Ind. 907	41	P	Cap:t=41
Ind. 909	41	P	Cap:t=41
Ind. 910	41	P	Cap:t=41
Ind. 911	41	P	Cap:t=41
Ind. 912	41	P	Cap:t=41
Ind. 914	41	P	Cap:t=41
Ind. 919	41	P	Cap:t=41
Ind. 920	41	P	Cap:t=41
Ind. 921	41	P	Cap:t=41
Ind. 928	41	P	Cap:t=41
Ind. 570	42	P	Cap:t=42
Ind. 649	42	P	Cap:t=42
Ind. 650	42	P	Cap:t=42
Ind. 652	42	P	Cap:t=42
Ind. 740	42	P	Cap:t=42
Ind. 755	42	P	Cap:t=42
Ind. 768	42	P	Cap:t=42
Ind. 782	42	P	Cap:t=42
Ind. 787	42	P	Cap:t=42
Ind. 792	42	P	Cap:t=42
Ind. 793	42	P	Cap:t=42
Ind. 798	42	P	Cap:t=42
Ind. 800	42	P	Cap:t=42
Ind. 823	42	P	Cap:t=42
Ind. 833	42	P	Cap:t=42
Ind. 845	42	P	Cap:t=42
Ind. 851	42	P	Cap:t=42
Ind. 853	42	P	Cap:t=42
Ind. 864	42	P	Cap:t=42
Ind. 866	42	P	Cap:t=42
Ind. 876	42	P	Cap:t=42
Ind. 886	42	P	Cap:t=42
Ind. 898	42	P	Cap:t=42
Ind. 904	42	P	Cap:t=42
Ind. 909	42	P	Cap:t=42
Ind. 911	42	P	Cap:t=42
Ind. 925	42	P	Cap:t=42
Ind. 932	42	P	Cap:t=42
Ind. 933	42	P	Cap:t=42
Ind. 935	42	P	Cap:t=42
Ind. 939	42	P	Cap:t=42
Ind. 945	42	P	Cap:t=42
Ind. 955	42	P	Cap:t=42
Ind. 957	42	P	Cap:t=42
Ind. 958	42	P	Cap:t=42
Ind. 962	42	P	Cap:t=42
Ind. 966	42	P	Cap:t=42
Ind. 967	42	P	Cap:t=42
Ind. 652	43	P	Cap:t=43
Ind. 761	43	P	Cap:t=43
Ind. 768	43	P	Cap:t=43
Ind. 782	43	P	Cap:t=43
Ind. 786	43	P	Cap:t=43
Ind. 787	43	P	Cap:t=43
Ind. 788	43	P	Cap:t=43
Ind. 792	43	P	Cap:t=43
Ind. 798	43	P	Cap:t=43
Ind. 813	43	P	Cap:t=43
Ind. 817	43	P	Cap:t=43
Ind. 821	43	P	Cap:t=43
Ind. 829	43	P	Cap:t=43
Ind. 832	43	P	Cap:t=43
Ind. 833	43	P	Cap:t=43
Ind. 841	43	P	Cap:t=43
Ind. 843	43	P	Cap:t=43
Ind. 851	43	P	Cap:t=43
Ind. 852	43	P	Cap:t=43
Ind. 864	43	P	Cap:t=43
Ind. 866	43	P	Cap:t=43
Ind. 880	43	P	Cap:t=43
Ind. 886	43	P	Cap:t=43
Ind. 894	43	P	Cap:t=43
Ind. 898	43	P	Cap:t=43
Ind. 909	43	P	Cap:t=43
Ind. 915	43	P	Cap:t=43
Ind. 923	43	P	Cap:t=43
Ind. 927	43	P	Cap:t=43
Ind. 932	43	P	Cap:t=43
Ind. 933	43	P	Cap:t=43
Ind. 936	43	P	Cap:t=43
Ind. 939	43	P	Cap:t=43
Ind. 943	43	P	Cap:t=43
Ind. 945	43	P	Cap:t=43
Ind. 946	43	P	Cap:t=43
Ind. 964	43	P	Cap:t=43
Ind. 965	43	P	Cap:t=43
Ind. 969	43	P	Cap:t=43
Ind. 971	43	P	Cap:t=43
Ind. 972	43	P	Cap:t=43
Ind. 973	43	P	Cap:t=43
Ind. 975	43	P	Cap:t=43
Ind. 976	43	P	Cap:t=43
Ind. 980	43	P	Cap:t=43
Ind. 981	43	P	Cap:t=43
Ind. 982	43	P	Cap:t=43
Ind. 983	43	P	Cap:t=43
Ind. 570	44	P	Cap:t=44
Ind. 640	44	P	Cap:t=44
Ind. 649	44	P	Cap:t=44
Ind. 652	44	P	Cap:t=44
Ind. 701	44	P	Cap:t=44
Ind. 710	44	P	Cap:t=44
Ind. 717	44	P	Cap:t=44
Ind. 780	44	P	Cap:t=44
Ind. 782	44	P	Cap:t=44
Ind. 792	44	P	Cap:t=44
Ind. 793	44	P	Cap:t=44
Ind. 800	44	P	Cap:t=44
Ind. 832	44	P	Cap:t=44
Ind. 844	44	P	Cap:t=44
Ind. 846	44	P	Cap:t=44
Ind. 853	44	P	Cap:t=44
Ind. 864	44	P	Cap:t=44
Ind. 866	44	P	Cap:t=44
Ind. 904	44	P	Cap:t=44
Ind. 913	44	P	Cap:t=44
Ind. 915	44	P	Cap:t=44
Ind. 925	44	P	Cap:t=44
Ind. 931	44	P	Cap:t=44
Ind. 932	44	P	Cap:t=44
Ind. 935	44	P	Cap:t=44
Ind. 943	44	P	Cap:t=44
Ind. 950	44	P	Cap:t=44
Ind. 956	44	P	Cap:t=44
Ind. 970	44	P	Cap:t=44
Ind. 974	44	P	Cap:t=44
Ind. 975	44	P	Cap:t=44
Ind. 978	44	P	Cap:t=44
Ind. 979	44	P	Cap:t=44
Ind. 984	44	P	Cap:t=44
Ind. 987	44	P	Cap:t=44
Ind. 990	44	P	Cap:t=44
Ind. 995	44	P	Cap:t=44
Ind. 997	44	P	Cap:t=44
Ind. 999	44	P	Cap:t=44
Ind. 1000	44	P	Cap:t=44
Ind. 652	45	P	Cap:t=45
Ind. 701	45	P	Cap:t=45
Ind. 714	45	P	Cap:t=45
Ind. 717	45	P	Cap:t=45
Ind. 740	45	P	Cap:t=45
Ind. 747	45	P	Cap:t=45
Ind. 768	45	P	Cap:t=45
Ind. 780	45	P	Cap:t=45
Ind. 786	45	P	Cap:t=45
Ind. 793	45	P	Cap:t=45
Ind. 813	45	P	Cap:t=45
Ind. 828	45	P	Cap:t=45
Ind. 832	45	P	Cap:t=45
Ind. 833	45	P	Cap:t=45
Ind. 841	45	P	Cap:t=45
Ind. 852	45	P	Cap:t=45
Ind. 878	45	P	Cap:t=45
Ind. 880	45	P	Cap:t=45
Ind. 889	45	P	Cap:t=45
Ind. 904	45	P	Cap:t=45
Ind. 909	45	P	Cap:t=45
Ind. 914	45	P	Cap:t=45
Ind. 915	45	P	Cap:t=45
Ind. 932	45	P	Cap:t=45
Ind. 958	45	P	Cap:t=45
Ind. 962	45	P	Cap:t=45
Ind. 970	45	P	Cap:t=45
Ind. 972	45	P	Cap:t=45
Ind. 973	45	P	Cap:t=45
Ind. 974	45	P	Cap:t=45
Ind. 978	45	P	Cap:t=45
Ind. 986	45	P	Cap:t=45
Ind. 990	45	P	Cap:t=45
Ind. 994	45	P	Cap:t=45
Ind. 997	45	P	Cap:t=45
Ind. 1001	45	P	Cap:t=45
Ind. 1003	45	P	Cap:t=45
Ind. 1005	45	P	Cap:t=45
Ind. 1008	45	P	Cap:t=45
Ind. 1009	45	P	Cap:t=45
Ind. 1012	45	P	Cap:t=45
Ind. 1016	45	P	Cap:t=45
Ind. 1019	45	P	Cap:t=45
Ind. 640	46	P	Cap:t=46
Ind. 710	46	P	Cap:t=46
Ind. 717	46	P	Cap:t=46
Ind. 761	46	P	Cap:t=46
Ind. 772	46	P	Cap:t=46
Ind. 782	46	P	Cap:t=46
Ind. 786	46	P	Cap:t=46
Ind. 829	46	P	Cap:t=46
Ind. 832	46	P	Cap:t=46
Ind. 833	46	P	Cap:t=46
Ind. 845	46	P	Cap:t=46
Ind. 846	46	P	Cap:t=46
Ind. 853	46	P	Cap:t=46
Ind. 878	46	P	Cap:t=46
Ind. 880	46	P	Cap:t=46
Ind. 886	46	P	Cap:t=46
Ind. 898	46	P	Cap:t=46
Ind. 913	46	P	Cap:t=46
Ind. 914	46	P	Cap:t=46
Ind. 923	46	P	Cap:t=46
Ind. 924	46	P	Cap:t=46
Ind. 925	46	P	Cap:t=46
Ind. 926	46	P	Cap:t=46
Ind. 943	46	P	Cap:t=46
Ind. 958	46	P	Cap:t=46
Ind. 973	46	P	Cap:t=46
Ind. 978	46	P	Cap:t=46
Ind. 979	46	P	Cap:t=46
Ind. 986	46	P	Cap:t=46
Ind. 991	46	P	Cap:t=46
Ind. 992	46	P	Cap:t=46
Ind. 993	46	P	Cap:t=46
Ind. 1000	46	P	Cap:t=46
Ind. 1002	46	P	Cap:t=46
Ind. 1003	46	P	Cap:t=46
Ind. 1004	46	P	Cap:t=46
Ind. 1010	46	P	Cap:t=46
Ind. 1012	46	P	Cap:t=46
Ind. 1023	46	P	Cap:t=46
Ind. 1027	46	P	Cap:t=46
Ind. 1031	46	P	Cap:t=46
Ind. 1034	46	P	Cap:t=46
Ind. 1038	46	P	Cap:t=46
Ind. 710	47	P	Cap:t=47
Ind. 747	47	P	Cap:t=47
Ind. 768	47	P	Cap:t=47
Ind. 829	47	P	Cap:t=47
Ind. 843	47	P	Cap:t=47
Ind. 844	47	P	Cap:t=47
Ind. 851	47	P	Cap:t=47
Ind. 866	47	P	Cap:t=47
Ind. 869	47	P	Cap:t=47
Ind. 878	47	P	Cap:t=47
Ind. 880	47	P	Cap:t=47
Ind. 889	47	P	Cap:t=47
Ind. 904	47	P	Cap:t=47
Ind. 909	47	P	Cap:t=47
Ind. 914	47	P	Cap:t=47
Ind. 923	47	P	Cap:t=47
Ind. 924	47	P	Cap:t=47
Ind. 931	47	P	Cap:t=47
Ind. 943	47	P	Cap:t=47
Ind. 953	47	P	Cap:t=47
Ind. 959	47	P	Cap:t=47
Ind. 962	47	P	Cap:t=47
Ind. 978	47	P	Cap:t=47
Ind. 992	47	P	Cap:t=47
Ind. 993	47	P	Cap:t=47
Ind. 995	47	P	Cap:t=47
Ind. 1010	47	P	Cap:t=47
Ind. 1012	47	P	Cap:t=47
Ind. 1020	47	P	Cap:t=47
Ind. 1023	47	P	Cap:t=47
Ind. 1028	47	P	Cap:t=47
Ind. 1034	47	P	Cap:t=47
Ind. 1036	47	P	Cap:t=47
Ind. 1042	47	P	Cap:t=47
Ind. 1045	47	P	Cap:t=47
Ind. 1047	47	P	Cap:t=47
Ind. 1052	47	P	Cap:t=47
Ind. 640	48	P	Cap:t=48
Ind. 761	48	P	Cap:t=48
Ind. 768	48	P	Cap:t=48
Ind. 829	48	P	Cap:t=48
Ind. 845	48	P	Cap:t=48
Ind. 864	48	P	Cap:t=48
Ind. 866	48	P	Cap:t=48
Ind. 877	48	P	Cap:t=48
Ind. 889	48	P	Cap:t=48
Ind. 898	48	P	Cap:t=48
Ind. 909	48	P	Cap:t=48
Ind. 931	48	P	Cap:t=48
Ind. 933	48	P	Cap:t=48
Ind. 953	48	P	Cap:t=48
Ind. 959	48	P	Cap:t=48
Ind. 962	48	P	Cap:t=48
Ind. 973	48	P	Cap:t=48
Ind. 994	48	P	Cap:t=48
Ind. 995	48	P	Cap:t=48
Ind. 996	48	P	Cap:t=48
Ind. 1007	48	P	Cap:t=48
Ind. 1020	48	P	Cap:t=48
Ind. 1032	48	P	Cap:t=48
Ind. 1034	48	P	Cap:t=48
Ind. 1036	48	P	Cap:t=48
Ind. 1047	48	P	Cap:t=48
Ind. 1052	48	P	Cap:t=48
Ind. 1058	48	P	Cap:t=48
Ind. 1060	48	P	Cap:t=48
Ind. 1065	48	P	Cap:t=48
Ind. 1066	48	P	Cap:t=48
Ind. 1068	48	P	Cap:t=48
Ind. 1072	48	P	Cap:t=48
Ind. 1073	48	P	Cap:t=48
Ind. 1074	48	P	Cap:t=48
Ind. 1077	48	P	Cap:t=48
Ind. 640	49	P	Cap:t=49
Ind. 652	49	P	Cap:t=49
Ind. 710	49	P	Cap:t=49
Ind. 813	49	P	Cap:t=49
Ind. 829	49	P	Cap:t=49
Ind. 833	49	P	Cap:t=49
Ind. 844	49	P	Cap:t=49
Ind. 845	49	P	Cap:t=49
Ind. 898	49	P	Cap:t=49
Ind. 911	49	P	Cap:t=49
Ind. 913	49	P	Cap:t=49
Ind. 923	49	P	Cap:t=49
Ind. 924	49	P	Cap:t=49
Ind. 931	49	P	Cap:t=49
Ind. 943	49	P	Cap:t=49
Ind. 958	49	P	Cap:t=49
Ind. 962	49	P	Cap:t=49
Ind. 975	49	P	Cap:t=49
Ind. 992	49	P	Cap:t=49
Ind. 995	49	P	Cap:t=49
Ind. 1012	49	P	Cap:t=49
Ind. 1014	49	P	Cap:t=49
Ind. 1019	49	P	Cap:t=49
Ind. 1020	49	P	Cap:t=49
Ind. 1023	49	P	Cap:t=49
Ind. 1030	49	P	Cap:t=49
Ind. 1046	49	P	Cap:t=49
Ind. 1047	49	P	Cap:t=49
Ind. 1050	49	P	Cap:t=49
Ind. 1052	49	P	Cap:t=49
Ind. 1053	49	P	Cap:t=49
Ind. 1060	49	P	Cap:t=49
Ind. 1067	49	P	Cap:t=49
Ind. 1068	49	P	Cap:t=49
Ind. 1069	49	P	Cap:t=49
Ind. 1074	49	P	Cap:t=49
Ind. 1079	49	P	Cap:t=49
Ind. 1082	49	P	Cap:t=49
Ind. 1085	49	P	Cap:t=49
Ind. 1090	49	P	Cap:t=49
Ind. 710	50	P	Cap:t=50
Ind. 747	50	P	Cap:t=50
Ind. 833	50	P	Cap:t=50
Ind. 842	50	P	Cap:t=50
Ind. 845	50	P	Cap:t=50
Ind. 878	50	P	Cap:t=50
Ind. 904	50	P	Cap:t=50
Ind. 914	50	P	Cap:t=50
Ind. 926	50	P	Cap:t=50
Ind. 933	50	P	Cap:t=50
Ind. 950	50	P	Cap:t=50
Ind. 958	50	P	Cap:t=50
Ind. 962	50	P	Cap:t=50
Ind. 970	50	P	Cap:t=50
Ind. 973	50	P	Cap:t=50
Ind. 986	50	P	Cap:t=50
Ind. 992	50	P	Cap:t=50
Ind. 1000	50	P	Cap:t=50
Ind. 1007	50	P	Cap:t=50
Ind. 1020	50	P	Cap:t=50
Ind. 1024	50	P	Cap:t=50
Ind. 1050	50	P	Cap:t=50
Ind. 1056	50	P	Cap:t=50
Ind. 1057	50	P	Cap:t=50
Ind. 1060	50	P	Cap:t=50
Ind. 1068	50	P	Cap:t=50
Ind. 1069	50	P	Cap:t=50
Ind. 1070	50	P	Cap:t=50
Ind. 1082	50	P	Cap:t=50
Ind. 1087	50	P	Cap:t=50
Ind. 1089	50	P	Cap:t=50
Ind. 1090	50	P	Cap:t=50
Ind. 1094	50	P	Cap:t=50
Ind. 1098	50	P	Cap:t=50
Ind. 1103	50	P	Cap:t=50
Ind. 1105	50	P	Cap:t=50
Ind. 1108	50	P	Cap:t=50
Ind. 1110	50	P	Cap:t=50
Ind. 652	51	P	Cap:t=51
Ind. 717	51	P	Cap:t=51
Ind. 747	51	P	Cap:t=51
Ind. 768	51	P	Cap:t=51
Ind. 878	51	P	Cap:t=51
Ind. 889	51	P	Cap:t=51
Ind. 898	51	P	Cap:t=51
Ind. 904	51	P	Cap:t=51
Ind. 931	51	P	Cap:t=51
Ind. 932	51	P	Cap:t=51
Ind. 933	51	P	Cap:t=51
Ind. 958	51	P	Cap:t=51
Ind. 970	51	P	Cap:t=51
Ind. 973	51	P	Cap:t=51
Ind. 978	51	P	Cap:t=51
Ind. 986	51	P	Cap:t=51
Ind. 987	51	P	Cap:t=51
Ind. 990	51	P	Cap:t=51
Ind. 991	51	P	Cap:t=51
Ind. 994	51	P	Cap:t=51
Ind. 1007	51	P	Cap:t=51
Ind. 1023	51	P	Cap:t=51
Ind. 1025	51	P	Cap:t=51
Ind. 1034	51	P	Cap:t=51
Ind. 1037	51	P	Cap:t=51
Ind. 1051	51	P	Cap:t=51
Ind. 1053	51	P	Cap:t=51
Ind. 1056	51	P	Cap:t=51
Ind. 1060	51	P	Cap:t=51
Ind. 1065	51	P	Cap:t=51
Ind. 1066	51	P	Cap:t=51
Ind. 1074	51	P	Cap:t=51
Ind. 1076	51	P	Cap:t=51
Ind. 1080	51	P	Cap:t=51
Ind. 1082	51	P	Cap:t=51
Ind. 1084	51	P	Cap:t=51
Ind. 1088	51	P	Cap:t=51
Ind. 1090	51	P	Cap:t=51
Ind. 1093	51	P	Cap:t=51
Ind. 1094	51	P	Cap:t=51
Ind. 1098	51	P	Cap:t=51
Ind. 1103	51	P	Cap:t=51
Ind. 1109	51	P	Cap:t=51
Ind. 1112	51	P	Cap:t=51
Ind. 1113	51	P	Cap:t=51
Ind. 1117	51	P	Cap:t=51
Ind. 1118	51	P	Cap:t=51
Ind. 1119	51	P	Cap:t=51
Ind. 1122	51	P	Cap:t=51
Ind. 1123	51	P	Cap:t=51
Ind. 1126	51	P	Cap:t=51
Ind. 1131	51	P	Cap:t=51
Ind. 710	52	P	Cap:t=52
Ind. 717	52	P	Cap:t=52
Ind. 747	52	P	Cap:t=52
Ind. 768	52	P	Cap:t=52
Ind. 813	52	P	Cap:t=52
Ind. 829	52	P	Cap:t=52
Ind. 833	52	P	Cap:t=52
Ind. 866	52	P	Cap:t=52
Ind. 926	52	P	Cap:t=52
Ind. 932	52	P	Cap:t=52
Ind. 933	52	P	Cap:t=52
Ind. 958	52	P	Cap:t=52
Ind. 962	52	P	Cap:t=52
Ind. 986	52	P	Cap:t=52
Ind. 987	52	P	Cap:t=52
Ind. 991	52	P	Cap:t=52
Ind. 992	52	P	Cap:t=52
Ind. 994	52	P	Cap:t=52
Ind. 997	52	P	Cap:t=52
Ind. 1001	52	P	Cap:t=52
Ind. 1007	52	P	Cap:t=52
Ind. 1023	52	P	Cap:t=52
Ind. 1025	52	P	Cap:t=52
Ind. 1032	52	P	Cap:t=52
Ind. 1034	52	P	Cap:t=52
Ind. 1036	52	P	Cap:t=52
Ind. 1037	52	P	Cap:t=52
Ind. 1038	52	P	Cap:t=52
Ind. 1051	52	P	Cap:t=52
Ind. 1056	52	P	Cap:t=52
Ind. 1067	52	P	Cap:t=52
Ind. 1088	52	P	Cap:t=52
Ind. 1095	52	P	Cap:t=52
Ind. 1098	52	P	Cap:t=52
Ind. 1103	52	P	Cap:t=52
Ind. 1114	52	P	Cap:t=52
Ind. 1118	52	P	Cap:t=52
Ind. 1125	52	P	Cap:t=52
Ind. 1127	52	P	Cap:t=52
Ind. 1128	52	P	Cap:t=52
Ind. 1133	52	P	Cap:t=52
Ind. 1134	52	P	Cap:t=52
Ind. 1136	52	P	Cap:t=52
Ind. 1142	52	P	Cap:t=52
Ind. 1144	52	P	Cap:t=52
Ind. 747	53	P	Cap:t=53
Ind. 833	53	P	Cap:t=53
Ind. 845	53	P	Cap:t=53
Ind. 866	53	P	Cap:t=53
Ind. 889	53	P	Cap:t=53
Ind. 926	53	P	Cap:t=53
Ind. 958	53	P	Cap:t=53
Ind. 962	53	P	Cap:t=53
Ind. 973	53	P	Cap:t=53
Ind. 987	53	P	Cap:t=53
Ind. 991	53	P	Cap:t=53
Ind. 992	53	P	Cap:t=53
Ind. 994	53	P	Cap:t=53
Ind. 1007	53	P	Cap:t=53
Ind. 1014	53	P	Cap:t=53
Ind. 1025	53	P	Cap:t=53
Ind. 1034	53	P	Cap:t=53
Ind. 1036	53	P	Cap:t=53
Ind. 1038	53	P	Cap:t=53
Ind. 1051	53	P	Cap:t=53
Ind. 1057	53	P	Cap:t=53
Ind. 1068	53	P	Cap:t=53
Ind. 1070	53	P	Cap:t=53
Ind. 1076	53	P	Cap:t=53
Ind. 1080	53	P	Cap:t=53
Ind. 1085	53	P	Cap:t=53
Ind. 1090	53	P	Cap:t=53
Ind. 1103	53	P	Cap:t=53
Ind. 1122	53	P	Cap:t=53
Ind. 1127	53	P	Cap:t=53
Ind. 1130	53	P	Cap:t=53
Ind. 1134	53	P	Cap:t=53
Ind. 1136	53	P	Cap:t=53
Ind. 1138	53	P	Cap:t=53
Ind. 1140	53	P	Cap:t=53
Ind. 1143	53	P	Cap:t=53
Ind. 1144	53	P	Cap:t=53
Ind. 1145	53	P	Cap:t=53
Ind. 1153	53	P	Cap:t=53
Ind. 1156	53	P	Cap:t=53
Ind. 1157	53	P	Cap:t=53
Ind. 1163	53	P	Cap:t=53
Ind. 710	54	P	Cap:t=54
Ind. 889	54	P	Cap:t=54
Ind. 933	54	P	Cap:t=54
Ind. 987	54	P	Cap:t=54
Ind. 991	54	P	Cap:t=54
Ind. 1001	54	P	Cap:t=54
Ind. 1007	54	P	Cap:t=54
Ind. 1014	54	P	Cap:t=54
Ind. 1023	54	P	Cap:t=54
Ind. 1024	54	P	Cap:t=54
Ind. 1030	54	P	Cap:t=54
Ind. 1032	54	P	Cap:t=54
Ind. 1036	54	P	Cap:t=54
Ind. 1037	54	P	Cap:t=54
Ind. 1038	54	P	Cap:t=54
Ind. 1051	54	P	Cap:t=54
Ind. 1053	54	P	Cap:t=54
Ind. 1065	54	P	Cap:t=54
Ind. 1067	54	P	Cap:t=54
Ind. 1068	54	P	Cap:t=54
Ind. 1077	54	P	Cap:t=54
Ind. 1089	54	P	Cap:t=54
Ind. 1090	54	P	Cap:t=54
Ind. 1103	54	P	Cap:t=54
Ind. 1113	54	P	Cap:t=54
Ind. 1118	54	P	Cap:t=54
Ind. 1121	54	P	Cap:t=54
Ind. 1127	54	P	Cap:t=54
Ind. 1129	54	P	Cap:t=54
Ind. 1134	54	P	Cap:t=54
Ind. 1136	54	P	Cap:t=54
Ind. 1138	54	P	Cap:t=54
Ind. 1140	54	P	Cap:t=54
Ind. 1143	54	P	Cap:t=54
Ind. 1148	54	P	Cap:t=54
Ind. 1149	54	P	Cap:t=54
Ind. 1151	54	P	Cap:t=54
Ind. 1155	54	P	Cap:t=54
Ind. 1163	54	P	Cap:t=54
Ind. 1164	54	P	Cap:t=54
Ind. 1169	54	P	Cap:t=54
Ind. 1172	54	P	Cap:t=54
Ind. 1173	54	P	Cap:t=54
Ind. 1175	54	P	Cap:t=54
Ind. 1177	54	P	Cap:t=54
Ind. 1185	54	P	Cap:t=54
Ind. 1188	54	P	Cap:t=54
Ind. 747	55	P	Cap:t=55
Ind. 813	55	P	Cap:t=55
Ind. 970	55	P	Cap:t=55
Ind. 984	55	P	Cap:t=55
Ind. 990	55	P	Cap:t=55
Ind. 991	55	P	Cap:t=55
Ind. 992	55	P	Cap:t=55
Ind. 994	55	P	Cap:t=55
Ind. 1007	55	P	Cap:t=55
Ind. 1023	55	P	Cap:t=55
Ind. 1024	55	P	Cap:t=55
Ind. 1030	55	P	Cap:t=55
Ind. 1034	55	P	Cap:t=55
Ind. 1036	55	P	Cap:t=55
Ind. 1037	55	P	Cap:t=55
Ind. 1056	55	P	Cap:t=55
Ind. 1057	55	P	Cap:t=55
Ind. 1074	55	P	Cap:t=55
Ind. 1076	55	P	Cap:t=55
Ind. 1084	55	P	Cap:t=55
Ind. 1089	55	P	Cap:t=55
Ind. 1100	55	P	Cap:t=55
Ind. 1103	55	P	Cap:t=55
Ind. 1118	55	P	Cap:t=55
Ind. 1121	55	P	Cap:t=55
Ind. 1129	55	P	Cap:t=55
Ind. 1132	55	P	Cap:t=55
Ind. 1134	55	P	Cap:t=55
Ind. 1143	55	P	Cap:t=55
Ind. 1150	55	P	Cap:t=55
Ind. 1155	55	P	Cap:t=55
Ind. 1157	55	P	Cap:t=55
Ind. 1159	55	P	Cap:t=55
Ind. 1160	55	P	Cap:t=55
Ind. 1163	55	P	Cap:t=55
Ind. 1177	55	P	Cap:t=55
Ind. 1178	55	P	Cap:t=55
Ind. 1180	55	P	Cap:t=55
Ind. 1181	55	P	Cap:t=55
Ind. 1183	55	P	Cap:t=55
Ind. 1184	55	P	Cap:t=55
Ind. 1186	55	P	Cap:t=55
Ind. 1188	55	P	Cap:t=55
Ind. 1191	55	P	Cap:t=55
Ind. 1192	55	P	Cap:t=55
Ind. 1194	55	P	Cap:t=55
Ind. 1197	55	P	Cap:t=55
Ind. 1199	55	P	Cap:t=55
Ind. 1201	55	P	Cap:t=55
Ind. 1208	55	P	Cap:t=55
Ind. 1209	55	P	Cap:t=55
Ind. 652	56	P	Cap:t=56
Ind. 710	56	P	Cap:t=56
Ind. 717	56	P	Cap:t=56
Ind. 747	56	P	Cap:t=56
Ind. 768	56	P	Cap:t=56
Ind. 813	56	P	Cap:t=56
Ind. 845	56	P	Cap:t=56
Ind. 958	56	P	Cap:t=56
Ind. 970	56	P	Cap:t=56
Ind. 973	56	P	Cap:t=56
Ind. 984	56	P	Cap:t=56
Ind. 991	56	P	Cap:t=56
Ind. 1023	56	P	Cap:t=56
Ind. 1024	56	P	Cap:t=56
Ind. 1037	56	P	Cap:t=56
Ind. 1051	56	P	Cap:t=56
Ind. 1068	56	P	Cap:t=56
Ind. 1084	56	P	Cap:t=56
Ind. 1089	56	P	Cap:t=56
Ind. 1090	56	P	Cap:t=56
Ind. 1100	56	P	Cap:t=56
Ind. 1102	56	P	Cap:t=56
Ind. 1103	56	P	Cap:t=56
Ind. 1113	56	P	Cap:t=56
