ID	Time	LV	Capture name
Ind. 21	0	Prey	Cap:t=0,Prey
Ind. 29	0	Prey	Cap:t=0,Prey
Ind. 31	0	Prey	Cap:t=0,Prey
Ind. 32	0	Prey	Cap:t=0,Prey
Ind. 34	0	Prey	Cap:t=0,Prey
Ind. 38	0	Prey	Cap:t=0,Prey
Ind. 40	0	Prey	Cap:t=0,Prey
Ind. 43	0	Prey	Cap:t=0,Prey
Ind. 48	0	Prey	Cap:t=0,Prey
Ind. 51	0	Prey	Cap:t=0,Prey
Ind. 52	0	Prey	Cap:t=0,Prey
Ind. 54	0	Prey	Cap:t=0,Prey
Ind. 56	0	Prey	Cap:t=0,Prey
Ind. 57	0	Prey	Cap:t=0,Prey
Ind. 58	0	Prey	Cap:t=0,Prey
Ind. 59	0	Prey	Cap:t=0,Prey
Ind. 63	0	Prey	Cap:t=0,Prey
Ind. 64	0	Prey	Cap:t=0,Prey
Ind. 65	0	Prey	Cap:t=0,Prey
Ind. 66	0	Prey	Cap:t=0,Prey
Ind. 77	0	Prey	Cap:t=0,Prey
Ind. 85	0	Prey	Cap:t=0,Prey
Ind. 86	0	Prey	Cap:t=0,Prey
Ind. 88	0	Prey	Cap:t=0,Prey
Ind. 90	0	Prey	Cap:t=0,Prey
Ind. 93	0	Prey	Cap:t=0,Prey
Ind. 94	0	Prey	Cap:t=0,Prey
Ind. 96	0	Prey	Cap:t=0,Prey
Ind. 97	0	Prey	Cap:t=0,Prey
Ind. 98	0	Prey	Cap:t=0,Prey
Ind. 99	0	Prey	Cap:t=0,Prey
Ind. 100	0	Prey	Cap:t=0,Prey
Ind. 102	0	Prey	Cap:t=0,Prey
Ind. 108	0	Prey	Cap:t=0,Prey
Ind. 109	0	Prey	Cap:t=0,Prey
Ind. 110	0	Prey	Cap:t=0,Prey
Ind. 113	0	Prey	Cap:t=0,Prey
Ind. 114	0	Prey	Cap:t=0,Prey
Ind. 117	0	Prey	Cap:t=0,Prey
Ind. 118	0	Prey	Cap:t=0,Prey
Ind. 23	1	Prey	Cap:t=1,Prey
Ind. 25	1	Prey	Cap:t=1,Prey
Ind. 26	1	Prey	Cap:t=1,Prey
Ind. 31	1	Prey	Cap:t=1,Prey
Ind. 34	1	Prey	Cap:t=1,Prey
Ind. 36	1	Prey	Cap:t=1,Prey
Ind. 37	1	Prey	Cap:t=1,Prey
Ind. 40	1	Prey	Cap:t=1,Prey
Ind. 41	1	Prey	Cap:t=1,Prey
Ind. 45	1	Prey	Cap:t=1,Prey
Ind. 48	1	Prey	Cap:t=1,Prey
Ind. 49	1	Prey	Cap:t=1,Prey
Ind. 50	1	Prey	Cap:t=1,Prey
Ind. 51	1	Prey	Cap:t=1,Prey
Ind. 53	1	Prey	Cap:t=1,Prey
Ind. 55	1	Prey	Cap:t=1,Prey
Ind. 56	1	Prey	Cap:t=1,Prey
Ind. 57	1	Prey	Cap:t=1,Prey
Ind. 58	1	Prey	Cap:t=1,Prey
Ind. 61	1	Prey	Cap:t=1,Prey
Ind. 67	1	Prey	Cap:t=1,Prey
Ind. 68	1	Prey	Cap:t=1,Prey
Ind. 70	1	Prey	Cap:t=1,Prey
Ind. 71	1	Prey	Cap:t=1,Prey
Ind. 75	1	Prey	Cap:t=1,Prey
Ind. 76	1	Prey	Cap:t=1,Prey
Ind. 79	1	Prey	Cap:t=1,Prey
Ind. 82	1	Prey	Cap:t=1,Prey
Ind. 90	1	Prey	Cap:t=1,Prey
Ind. 98	1	Prey	Cap:t=1,Prey
Ind. 99	1	Prey	Cap:t=1,Prey
Ind. 103	1	Prey	Cap:t=1,Prey
Ind. 105	1	Prey	Cap:t=1,Prey
Ind. 107	1	Prey	Cap:t=1,Prey
Ind. 116	1	Prey	Cap:t=1,Prey
Ind. 118	1	Prey	Cap:t=1,Prey
Ind. 119	1	Prey	Cap:t=1,Prey
Ind. 133	1	Prey	Cap:t=1,Prey
Ind. 134	1	Prey	Cap:t=1,Prey
Ind. 135	1	Prey	Cap:t=1,Prey
Ind. 138	1	Prey	Cap:t=1,Prey
Ind. 143	1	Prey	Cap:t=1,Prey
Ind. 145	1	Prey	Cap:t=1,Prey
Ind. 148	1	Prey	Cap:t=1,Prey
Ind. 151	1	Prey	Cap:t=1,Prey
Ind. 154	1	Prey	Cap:t=1,Prey
Ind. 155	1	Prey	Cap:t=1,Prey
Ind. 156	1	Prey	Cap:t=1,Prey
Ind. 163	1	Prey	Cap:t=1,Prey
Ind. 178	1	Prey	Cap:t=1,Prey
Ind. 180	1	Prey	Cap:t=1,Prey
Ind. 184	1	Prey	Cap:t=1,Prey
Ind. 186	1	Prey	Cap:t=1,Prey
Ind. 190	1	Prey	Cap:t=1,Prey
Ind. 196	1	Prey	Cap:t=1,Prey
Ind. 200	1	Prey	Cap:t=1,Prey
Ind. 203	1	Prey	Cap:t=1,Prey
Ind. 204	1	Prey	Cap:t=1,Prey
Ind. 207	1	Prey	Cap:t=1,Prey
Ind. 209	1	Prey	Cap:t=1,Prey
Ind. 210	1	Prey	Cap:t=1,Prey
Ind. 212	1	Prey	Cap:t=1,Prey
Ind. 30	2	Prey	Cap:t=2,Prey
Ind. 33	2	Prey	Cap:t=2,Prey
Ind. 36	2	Prey	Cap:t=2,Prey
Ind. 37	2	Prey	Cap:t=2,Prey
Ind. 38	2	Prey	Cap:t=2,Prey
Ind. 48	2	Prey	Cap:t=2,Prey
Ind. 56	2	Prey	Cap:t=2,Prey
Ind. 57	2	Prey	Cap:t=2,Prey
Ind. 62	2	Prey	Cap:t=2,Prey
Ind. 69	2	Prey	Cap:t=2,Prey
Ind. 71	2	Prey	Cap:t=2,Prey
Ind. 75	2	Prey	Cap:t=2,Prey
Ind. 76	2	Prey	Cap:t=2,Prey
Ind. 79	2	Prey	Cap:t=2,Prey
Ind. 84	2	Prey	Cap:t=2,Prey
Ind. 85	2	Prey	Cap:t=2,Prey
Ind. 92	2	Prey	Cap:t=2,Prey
Ind. 94	2	Prey	Cap:t=2,Prey
Ind. 96	2	Prey	Cap:t=2,Prey
Ind. 98	2	Prey	Cap:t=2,Prey
Ind. 109	2	Prey	Cap:t=2,Prey
Ind. 112	2	Prey	Cap:t=2,Prey
Ind. 119	2	Prey	Cap:t=2,Prey
Ind. 120	2	Prey	Cap:t=2,Prey
Ind. 128	2	Prey	Cap:t=2,Prey
Ind. 129	2	Prey	Cap:t=2,Prey
Ind. 134	2	Prey	Cap:t=2,Prey
Ind. 135	2	Prey	Cap:t=2,Prey
Ind. 138	2	Prey	Cap:t=2,Prey
Ind. 148	2	Prey	Cap:t=2,Prey
Ind. 161	2	Prey	Cap:t=2,Prey
Ind. 162	2	Prey	Cap:t=2,Prey
Ind. 174	2	Prey	Cap:t=2,Prey
Ind. 178	2	Prey	Cap:t=2,Prey
Ind. 191	2	Prey	Cap:t=2,Prey
Ind. 194	2	Prey	Cap:t=2,Prey
Ind. 203	2	Prey	Cap:t=2,Prey
Ind. 207	2	Prey	Cap:t=2,Prey
Ind. 208	2	Prey	Cap:t=2,Prey
Ind. 210	2	Prey	Cap:t=2,Prey
Ind. 211	2	Prey	Cap:t=2,Prey
Ind. 222	2	Prey	Cap:t=2,Prey
Ind. 234	2	Prey	Cap:t=2,Prey
Ind. 251	2	Prey	Cap:t=2,Prey
Ind. 254	2	Prey	Cap:t=2,Prey
Ind. 255	2	Prey	Cap:t=2,Prey
Ind. 269	2	Prey	Cap:t=2,Prey
Ind. 270	2	Prey	Cap:t=2,Prey
Ind. 271	2	Prey	Cap:t=2,Prey
Ind. 279	2	Prey	Cap:t=2,Prey
Ind. 287	2	Prey	Cap:t=2,Prey
Ind. 292	2	Prey	Cap:t=2,Prey
Ind. 301	2	Prey	Cap:t=2,Prey
Ind. 308	2	Prey	Cap:t=2,Prey
Ind. 314	2	Prey	Cap:t=2,Prey
Ind. 322	2	Prey	Cap:t=2,Prey
Ind. 323	2	Prey	Cap:t=2,Prey
Ind. 326	2	Prey	Cap:t=2,Prey
Ind. 328	2	Prey	Cap:t=2,Prey
Ind. 333	2	Prey	Cap:t=2,Prey
Ind. 344	2	Prey	Cap:t=2,Prey
Ind. 350	2	Prey	Cap:t=2,Prey
Ind. 355	2	Prey	Cap:t=2,Prey
Ind. 358	2	Prey	Cap:t=2,Prey
Ind. 360	2	Prey	Cap:t=2,Prey
Ind. 363	2	Prey	Cap:t=2,Prey
Ind. 364	2	Prey	Cap:t=2,Prey
Ind. 369	2	Prey	Cap:t=2,Prey
Ind. 379	2	Prey	Cap:t=2,Prey
Ind. 60	3	Prey	Cap:t=3,Prey
Ind. 92	3	Prey	Cap:t=3,Prey
Ind. 94	3	Prey	Cap:t=3,Prey
Ind. 105	3	Prey	Cap:t=3,Prey
Ind. 118	3	Prey	Cap:t=3,Prey
Ind. 122	3	Prey	Cap:t=3,Prey
Ind. 125	3	Prey	Cap:t=3,Prey
Ind. 126	3	Prey	Cap:t=3,Prey
Ind. 129	3	Prey	Cap:t=3,Prey
Ind. 134	3	Prey	Cap:t=3,Prey
Ind. 138	3	Prey	Cap:t=3,Prey
Ind. 147	3	Prey	Cap:t=3,Prey
Ind. 154	3	Prey	Cap:t=3,Prey
Ind. 163	3	Prey	Cap:t=3,Prey
Ind. 166	3	Prey	Cap:t=3,Prey
Ind. 171	3	Prey	Cap:t=3,Prey
Ind. 203	3	Prey	Cap:t=3,Prey
Ind. 205	3	Prey	Cap:t=3,Prey
Ind. 234	3	Prey	Cap:t=3,Prey
Ind. 270	3	Prey	Cap:t=3,Prey
Ind. 274	3	Prey	Cap:t=3,Prey
Ind. 301	3	Prey	Cap:t=3,Prey
Ind. 317	3	Prey	Cap:t=3,Prey
Ind. 324	3	Prey	Cap:t=3,Prey
Ind. 327	3	Prey	Cap:t=3,Prey
Ind. 338	3	Prey	Cap:t=3,Prey
Ind. 353	3	Prey	Cap:t=3,Prey
Ind. 358	3	Prey	Cap:t=3,Prey
Ind. 367	3	Prey	Cap:t=3,Prey
Ind. 368	3	Prey	Cap:t=3,Prey
Ind. 378	3	Prey	Cap:t=3,Prey
Ind. 405	3	Prey	Cap:t=3,Prey
Ind. 407	3	Prey	Cap:t=3,Prey
Ind. 430	3	Prey	Cap:t=3,Prey
Ind. 431	3	Prey	Cap:t=3,Prey
Ind. 435	3	Prey	Cap:t=3,Prey
Ind. 438	3	Prey	Cap:t=3,Prey
Ind. 442	3	Prey	Cap:t=3,Prey
Ind. 448	3	Prey	Cap:t=3,Prey
Ind. 454	3	Prey	Cap:t=3,Prey
Ind. 484	3	Prey	Cap:t=3,Prey
Ind. 496	3	Prey	Cap:t=3,Prey
Ind. 504	3	Prey	Cap:t=3,Prey
Ind. 507	3	Prey	Cap:t=3,Prey
Ind. 519	3	Prey	Cap:t=3,Prey
Ind. 525	3	Prey	Cap:t=3,Prey
Ind. 539	3	Prey	Cap:t=3,Prey
Ind. 551	3	Prey	Cap:t=3,Prey
Ind. 552	3	Prey	Cap:t=3,Prey
Ind. 553	3	Prey	Cap:t=3,Prey
Ind. 582	3	Prey	Cap:t=3,Prey
Ind. 598	3	Prey	Cap:t=3,Prey
Ind. 616	3	Prey	Cap:t=3,Prey
Ind. 623	3	Prey	Cap:t=3,Prey
Ind. 630	3	Prey	Cap:t=3,Prey
Ind. 635	3	Prey	Cap:t=3,Prey
Ind. 642	3	Prey	Cap:t=3,Prey
Ind. 643	3	Prey	Cap:t=3,Prey
Ind. 650	3	Prey	Cap:t=3,Prey
Ind. 79	4	Prey	Cap:t=4,Prey
Ind. 92	4	Prey	Cap:t=4,Prey
Ind. 129	4	Prey	Cap:t=4,Prey
Ind. 130	4	Prey	Cap:t=4,Prey
Ind. 435	4	Prey	Cap:t=4,Prey
Ind. 499	4	Prey	Cap:t=4,Prey
Ind. 529	4	Prey	Cap:t=4,Prey
Ind. 571	4	Prey	Cap:t=4,Prey
Ind. 650	4	Prey	Cap:t=4,Prey
Ind. 653	4	Prey	Cap:t=4,Prey
Ind. 674	4	Prey	Cap:t=4,Prey
Ind. 677	4	Prey	Cap:t=4,Prey
Ind. 690	4	Prey	Cap:t=4,Prey
Ind. 699	4	Prey	Cap:t=4,Prey
Ind. 716	4	Prey	Cap:t=4,Prey
Ind. 719	4	Prey	Cap:t=4,Prey
Ind. 747	4	Prey	Cap:t=4,Prey
Ind. 794	4	Prey	Cap:t=4,Prey
Ind. 798	4	Prey	Cap:t=4,Prey
Ind. 831	4	Prey	Cap:t=4,Prey
Ind. 887	4	Prey	Cap:t=4,Prey
Ind. 79	5	Prey	Cap:t=5,Prey
Ind. 112	5	Prey	Cap:t=5,Prey
Ind. 448	5	Prey	Cap:t=5,Prey
Ind. 674	5	Prey	Cap:t=5,Prey
Ind. 716	5	Prey	Cap:t=5,Prey
Ind. 798	5	Prey	Cap:t=5,Prey
Ind. 882	5	Prey	Cap:t=5,Prey
Ind. 914	5	Prey	Cap:t=5,Prey
Ind. 940	5	Prey	Cap:t=5,Prey
Ind. 952	5	Prey	Cap:t=5,Prey
Ind. 959	5	Prey	Cap:t=5,Prey
Ind. 674	6	Prey	Cap:t=6,Prey
Ind. 716	6	Prey	Cap:t=6,Prey
Ind. 952	6	Prey	Cap:t=6,Prey
Ind. 966	6	Prey	Cap:t=6,Prey
Ind. 970	6	Prey	Cap:t=6,Prey
Ind. 974	6	Prey	Cap:t=6,Prey
Ind. 984	6	Prey	Cap:t=6,Prey
Ind. 989	6	Prey	Cap:t=6,Prey
Ind. 993	6	Prey	Cap:t=6,Prey
Ind. 995	6	Prey	Cap:t=6,Prey
Ind. 452	7	Prey	Cap:t=7,Prey
Ind. 674	7	Prey	Cap:t=7,Prey
Ind. 902	7	Prey	Cap:t=7,Prey
Ind. 914	7	Prey	Cap:t=7,Prey
Ind. 984	7	Prey	Cap:t=7,Prey
Ind. 997	7	Prey	Cap:t=7,Prey
Ind. 1001	7	Prey	Cap:t=7,Prey
Ind. 1005	7	Prey	Cap:t=7,Prey
Ind. 1017	7	Prey	Cap:t=7,Prey
Ind. 1018	7	Prey	Cap:t=7,Prey
Ind. 674	8	Prey	Cap:t=8,Prey
Ind. 902	8	Prey	Cap:t=8,Prey
Ind. 974	8	Prey	Cap:t=8,Prey
Ind. 978	8	Prey	Cap:t=8,Prey
Ind. 983	8	Prey	Cap:t=8,Prey
Ind. 1001	8	Prey	Cap:t=8,Prey
Ind. 1013	8	Prey	Cap:t=8,Prey
Ind. 1016	8	Prey	Cap:t=8,Prey
Ind. 1023	8	Prey	Cap:t=8,Prey
Ind. 1038	8	Prey	Cap:t=8,Prey
Ind. 1040	8	Prey	Cap:t=8,Prey
Ind. 1042	8	Prey	Cap:t=8,Prey
Ind. 1056	8	Prey	Cap:t=8,Prey
Ind. 1057	8	Prey	Cap:t=8,Prey
Ind. 1058	8	Prey	Cap:t=8,Prey
Ind. 1060	8	Prey	Cap:t=8,Prey
Ind. 1061	8	Prey	Cap:t=8,Prey
Ind. 1063	8	Prey	Cap:t=8,Prey
Ind. 1066	8	Prey	Cap:t=8,Prey
Ind. 1067	8	Prey	Cap:t=8,Prey
Ind. 882	9	Prey	Cap:t=9,Prey
Ind. 914	9	Prey	Cap:t=9,Prey
Ind. 978	9	Prey	Cap:t=9,Prey
Ind. 1007	9	Prey	Cap:t=9,Prey
Ind. 1014	9	Prey	Cap:t=9,Prey
Ind. 1017	9	Prey	Cap:t=9,Prey
Ind. 1021	9	Prey	Cap:t=9,Prey
Ind. 1024	9	Prey	Cap:t=9,Prey
Ind. 1026	9	Prey	Cap:t=9,Prey
Ind. 1033	9	Prey	Cap:t=9,Prey
Ind. 1035	9	Prey	Cap:t=9,Prey
Ind. 1042	9	Prey	Cap:t=9,Prey
Ind. 1043	9	Prey	Cap:t=9,Prey
Ind. 1051	9	Prey	Cap:t=9,Prey
Ind. 1053	9	Prey	Cap:t=9,Prey
Ind. 1055	9	Prey	Cap:t=9,Prey
Ind. 1060	9	Prey	Cap:t=9,Prey
Ind. 1061	9	Prey	Cap:t=9,Prey
Ind. 1065	9	Prey	Cap:t=9,Prey
Ind. 1066	9	Prey	Cap:t=9,Prey
Ind. 1070	9	Prey	Cap:t=9,Prey
Ind. 1072	9	Prey	Cap:t=9,Prey
Ind. 1074	9	Prey	Cap:t=9,Prey
Ind. 1080	9	Prey	Cap:t=9,Prey
Ind. 1082	9	Prey	Cap:t=9,Prey
Ind. 1084	9	Prey	Cap:t=9,Prey
Ind. 1098	9	Prey	Cap:t=9,Prey
Ind. 1101	9	Prey	Cap:t=9,Prey
Ind. 1104	9	Prey	Cap:t=9,Prey
Ind. 1106	9	Prey	Cap:t=9,Prey
Ind. 1108	9	Prey	Cap:t=9,Prey
Ind. 1109	9	Prey	Cap:t=9,Prey
Ind. 1110	9	Prey	Cap:t=9,Prey
Ind. 1111	9	Prey	Cap:t=9,Prey
Ind. 1114	9	Prey	Cap:t=9,Prey
Ind. 1115	9	Prey	Cap:t=9,Prey
Ind. 1120	9	Prey	Cap:t=9,Prey
Ind. 1129	9	Prey	Cap:t=9,Prey
Ind. 1134	9	Prey	Cap:t=9,Prey
Ind. 1144	9	Prey	Cap:t=9,Prey
Ind. 674	10	Prey	Cap:t=10,Prey
Ind. 902	10	Prey	Cap:t=10,Prey
Ind. 998	10	Prey	Cap:t=10,Prey
Ind. 1013	10	Prey	Cap:t=10,Prey
Ind. 1021	10	Prey	Cap:t=10,Prey
Ind. 1023	10	Prey	Cap:t=10,Prey
Ind. 1028	10	Prey	Cap:t=10,Prey
Ind. 1038	10	Prey	Cap:t=10,Prey
Ind. 1042	10	Prey	Cap:t=10,Prey
Ind. 1044	10	Prey	Cap:t=10,Prey
Ind. 1049	10	Prey	Cap:t=10,Prey
Ind. 1050	10	Prey	Cap:t=10,Prey
Ind. 1054	10	Prey	Cap:t=10,Prey
Ind. 1062	10	Prey	Cap:t=10,Prey
Ind. 1064	10	Prey	Cap:t=10,Prey
Ind. 1067	10	Prey	Cap:t=10,Prey
Ind. 1070	10	Prey	Cap:t=10,Prey
Ind. 1072	10	Prey	Cap:t=10,Prey
Ind. 1075	10	Prey	Cap:t=10,Prey
Ind. 1077	10	Prey	Cap:t=10,Prey
Ind. 1081	10	Prey	Cap:t=10,Prey
Ind. 1083	10	Prey	Cap:t=10,Prey
Ind. 1084	10	Prey	Cap:t=10,Prey
Ind. 1085	10	Prey	Cap:t=10,Prey
Ind. 1091	10	Prey	Cap:t=10,Prey
Ind. 1102	10	Prey	Cap:t=10,Prey
Ind. 1106	10	Prey	Cap:t=10,Prey
Ind. 1114	10	Prey	Cap:t=10,Prey
Ind. 1118	10	Prey	Cap:t=10,Prey
Ind. 1121	10	Prey	Cap:t=10,Prey
Ind. 1131	10	Prey	Cap:t=10,Prey
Ind. 1136	10	Prey	Cap:t=10,Prey
Ind. 1140	10	Prey	Cap:t=10,Prey
Ind. 1147	10	Prey	Cap:t=10,Prey
Ind. 1148	10	Prey	Cap:t=10,Prey
Ind. 1158	10	Prey	Cap:t=10,Prey
Ind. 1162	10	Prey	Cap:t=10,Prey
Ind. 1163	10	Prey	Cap:t=10,Prey
Ind. 1164	10	Prey	Cap:t=10,Prey
Ind. 1167	10	Prey	Cap:t=10,Prey
Ind. 1168	10	Prey	Cap:t=10,Prey
Ind. 1170	10	Prey	Cap:t=10,Prey
Ind. 1172	10	Prey	Cap:t=10,Prey
Ind. 1174	10	Prey	Cap:t=10,Prey
Ind. 1177	10	Prey	Cap:t=10,Prey
Ind. 1179	10	Prey	Cap:t=10,Prey
Ind. 1181	10	Prey	Cap:t=10,Prey
Ind. 1182	10	Prey	Cap:t=10,Prey
Ind. 1187	10	Prey	Cap:t=10,Prey
Ind. 1190	10	Prey	Cap:t=10,Prey
Ind. 1191	10	Prey	Cap:t=10,Prey
Ind. 1195	10	Prey	Cap:t=10,Prey
Ind. 1197	10	Prey	Cap:t=10,Prey
Ind. 1199	10	Prey	Cap:t=10,Prey
Ind. 1200	10	Prey	Cap:t=10,Prey
Ind. 1209	10	Prey	Cap:t=10,Prey
Ind. 1212	10	Prey	Cap:t=10,Prey
Ind. 1218	10	Prey	Cap:t=10,Prey
Ind. 1223	10	Prey	Cap:t=10,Prey
Ind. 1225	10	Prey	Cap:t=10,Prey
Ind. 1226	10	Prey	Cap:t=10,Prey
Ind. 1228	10	Prey	Cap:t=10,Prey
Ind. 1231	10	Prey	Cap:t=10,Prey
Ind. 1244	10	Prey	Cap:t=10,Prey
Ind. 1248	10	Prey	Cap:t=10,Prey
Ind. 1249	10	Prey	Cap:t=10,Prey
Ind. 1253	10	Prey	Cap:t=10,Prey
Ind. 902	11	Prey	Cap:t=11,Prey
Ind. 974	11	Prey	Cap:t=11,Prey
Ind. 1020	11	Prey	Cap:t=11,Prey
Ind. 1026	11	Prey	Cap:t=11,Prey
Ind. 1037	11	Prey	Cap:t=11,Prey
Ind. 1038	11	Prey	Cap:t=11,Prey
Ind. 1042	11	Prey	Cap:t=11,Prey
Ind. 1052	11	Prey	Cap:t=11,Prey
Ind. 1066	11	Prey	Cap:t=11,Prey
Ind. 1074	11	Prey	Cap:t=11,Prey
Ind. 1087	11	Prey	Cap:t=11,Prey
Ind. 1107	11	Prey	Cap:t=11,Prey
Ind. 1112	11	Prey	Cap:t=11,Prey
Ind. 1115	11	Prey	Cap:t=11,Prey
Ind. 1121	11	Prey	Cap:t=11,Prey
Ind. 1125	11	Prey	Cap:t=11,Prey
Ind. 1128	11	Prey	Cap:t=11,Prey
Ind. 1130	11	Prey	Cap:t=11,Prey
Ind. 1131	11	Prey	Cap:t=11,Prey
Ind. 1132	11	Prey	Cap:t=11,Prey
Ind. 1147	11	Prey	Cap:t=11,Prey
Ind. 1148	11	Prey	Cap:t=11,Prey
Ind. 1154	11	Prey	Cap:t=11,Prey
Ind. 1158	11	Prey	Cap:t=11,Prey
Ind. 1160	11	Prey	Cap:t=11,Prey
Ind. 1162	11	Prey	Cap:t=11,Prey
Ind. 1163	11	Prey	Cap:t=11,Prey
Ind. 1164	11	Prey	Cap:t=11,Prey
Ind. 1167	11	Prey	Cap:t=11,Prey
Ind. 1192	11	Prey	Cap:t=11,Prey
Ind. 1194	11	Prey	Cap:t=11,Prey
Ind. 1209	11	Prey	Cap:t=11,Prey
Ind. 1222	11	Prey	Cap:t=11,Prey
Ind. 1226	11	Prey	Cap:t=11,Prey
Ind. 1232	11	Prey	Cap:t=11,Prey
Ind. 1236	11	Prey	Cap:t=11,Prey
Ind. 1239	11	Prey	Cap:t=11,Prey
Ind. 1241	11	Prey	Cap:t=11,Prey
Ind. 1245	11	Prey	Cap:t=11,Prey
Ind. 1259	11	Prey	Cap:t=11,Prey
Ind. 1265	11	Prey	Cap:t=11,Prey
Ind. 1280	11	Prey	Cap:t=11,Prey
Ind. 1290	11	Prey	Cap:t=11,Prey
Ind. 1291	11	Prey	Cap:t=11,Prey
Ind. 1298	11	Prey	Cap:t=11,Prey
Ind. 1302	11	Prey	Cap:t=11,Prey
Ind. 1317	11	Prey	Cap:t=11,Prey
Ind. 1318	11	Prey	Cap:t=11,Prey
Ind. 1319	11	Prey	Cap:t=11,Prey
Ind. 1321	11	Prey	Cap:t=11,Prey
Ind. 1324	11	Prey	Cap:t=11,Prey
Ind. 1334	11	Prey	Cap:t=11,Prey
Ind. 1338	11	Prey	Cap:t=11,Prey
Ind. 1344	11	Prey	Cap:t=11,Prey
Ind. 1345	11	Prey	Cap:t=11,Prey
Ind. 1346	11	Prey	Cap:t=11,Prey
Ind. 1349	11	Prey	Cap:t=11,Prey
Ind. 1360	11	Prey	Cap:t=11,Prey
Ind. 1361	11	Prey	Cap:t=11,Prey
Ind. 1365	11	Prey	Cap:t=11,Prey
Ind. 1380	11	Prey	Cap:t=11,Prey
Ind. 1384	11	Prey	Cap:t=11,Prey
Ind. 1385	11	Prey	Cap:t=11,Prey
Ind. 1386	11	Prey	Cap:t=11,Prey
Ind. 1394	11	Prey	Cap:t=11,Prey
Ind. 1399	11	Prey	Cap:t=11,Prey
Ind. 1403	11	Prey	Cap:t=11,Prey
Ind. 1406	11	Prey	Cap:t=11,Prey
Ind. 1407	11	Prey	Cap:t=11,Prey
Ind. 1408	11	Prey	Cap:t=11,Prey
Ind. 1409	11	Prey	Cap:t=11,Prey
Ind. 1413	11	Prey	Cap:t=11,Prey
Ind. 1415	11	Prey	Cap:t=11,Prey
Ind. 1416	11	Prey	Cap:t=11,Prey
Ind. 1418	11	Prey	Cap:t=11,Prey
Ind. 1420	11	Prey	Cap:t=11,Prey
Ind. 1424	11	Prey	Cap:t=11,Prey
Ind. 1432	11	Prey	Cap:t=11,Prey
Ind. 1441	11	Prey	Cap:t=11,Prey
Ind. 1447	11	Prey	Cap:t=11,Prey
Ind. 997	12	Prey	Cap:t=12,Prey
Ind. 1023	12	Prey	Cap:t=12,Prey
Ind. 1086	12	Prey	Cap:t=12,Prey
Ind. 1120	12	Prey	Cap:t=12,Prey
Ind. 1121	12	Prey	Cap:t=12,Prey
Ind. 1159	12	Prey	Cap:t=12,Prey
Ind. 1212	12	Prey	Cap:t=12,Prey
Ind. 1228	12	Prey	Cap:t=12,Prey
Ind. 1244	12	Prey	Cap:t=12,Prey
Ind. 1248	12	Prey	Cap:t=12,Prey
Ind. 1260	12	Prey	Cap:t=12,Prey
Ind. 1270	12	Prey	Cap:t=12,Prey
Ind. 1273	12	Prey	Cap:t=12,Prey
Ind. 1289	12	Prey	Cap:t=12,Prey
Ind. 1302	12	Prey	Cap:t=12,Prey
Ind. 1310	12	Prey	Cap:t=12,Prey
Ind. 1318	12	Prey	Cap:t=12,Prey
Ind. 1335	12	Prey	Cap:t=12,Prey
Ind. 1368	12	Prey	Cap:t=12,Prey
Ind. 1375	12	Prey	Cap:t=12,Prey
Ind. 1422	12	Prey	Cap:t=12,Prey
Ind. 1424	12	Prey	Cap:t=12,Prey
Ind. 1427	12	Prey	Cap:t=12,Prey
Ind. 1467	12	Prey	Cap:t=12,Prey
Ind. 1527	12	Prey	Cap:t=12,Prey
Ind. 1533	12	Prey	Cap:t=12,Prey
Ind. 1535	12	Prey	Cap:t=12,Prey
Ind. 1538	12	Prey	Cap:t=12,Prey
Ind. 1546	12	Prey	Cap:t=12,Prey
Ind. 1553	12	Prey	Cap:t=12,Prey
Ind. 1560	12	Prey	Cap:t=12,Prey
Ind. 1561	12	Prey	Cap:t=12,Prey
Ind. 1562	12	Prey	Cap:t=12,Prey
Ind. 1575	12	Prey	Cap:t=12,Prey
Ind. 1584	12	Prey	Cap:t=12,Prey
Ind. 1589	12	Prey	Cap:t=12,Prey
Ind. 1612	12	Prey	Cap:t=12,Prey
Ind. 1640	12	Prey	Cap:t=12,Prey
Ind. 1641	12	Prey	Cap:t=12,Prey
Ind. 1657	12	Prey	Cap:t=12,Prey
Ind. 1666	12	Prey	Cap:t=12,Prey
Ind. 1667	12	Prey	Cap:t=12,Prey
Ind. 1677	12	Prey	Cap:t=12,Prey
Ind. 1725	12	Prey	Cap:t=12,Prey
Ind. 1727	12	Prey	Cap:t=12,Prey
Ind. 1733	12	Prey	Cap:t=12,Prey
Ind. 1739	12	Prey	Cap:t=12,Prey
Ind. 1740	12	Prey	Cap:t=12,Prey
Ind. 1743	12	Prey	Cap:t=12,Prey
Ind. 1209	13	Prey	Cap:t=13,Prey
Ind. 1290	13	Prey	Cap:t=13,Prey
Ind. 1467	13	Prey	Cap:t=13,Prey
Ind. 1553	13	Prey	Cap:t=13,Prey
Ind. 1613	13	Prey	Cap:t=13,Prey
Ind. 1677	13	Prey	Cap:t=13,Prey
Ind. 1685	13	Prey	Cap:t=13,Prey
Ind. 1713	13	Prey	Cap:t=13,Prey
Ind. 1769	13	Prey	Cap:t=13,Prey
Ind. 1776	13	Prey	Cap:t=13,Prey
Ind. 1813	13	Prey	Cap:t=13,Prey
