"ID","t","DS"
"Ind. 91",40,"Sb"
"Ind. 91",50,"Sb"
"Ind. 91",60,"Sb"
"Ind. 91",70,"Sb"
"Ind. 91",80,"Ib"
"Ind. 91",90,"R"
"Ind. 91",100,"R"
"Ind. 92",10,"Sb"
"Ind. 92",20,"Sb"
"Ind. 92",30,"Sb"
"Ind. 92",40,"Sb"
"Ind. 92",50,"Sb"
"Ind. 92",60,"Sb"
"Ind. 92",70,"Sb"
"Ind. 92",80,"Sb"
"Ind. 92",90,"Ib"
"Ind. 92",100,"Ib"
"Ind. 93",10,"Sb"
"Ind. 93",20,"Sb"
"Ind. 93",30,"Sb"
"Ind. 93",40,"Ib"
"Ind. 93",50,"R"
"Ind. 93",60,"R"
"Ind. 93",70,"R"
"Ind. 93",80,"R"
"Ind. 93",90,"R"
"Ind. 93",100,"R"
"Ind. 94",10,"Sb"
"Ind. 94",20,"Sb"
"Ind. 94",30,"Sb"
"Ind. 94",40,"Sb"
"Ind. 94",50,"Sb"
"Ind. 94",60,"Sb"
"Ind. 94",70,"Sb"
"Ind. 94",80,"Ib"
"Ind. 94",90,"R"
"Ind. 94",100,"R"
"Ind. 95",10,"Sb"
"Ind. 95",20,"Sb"
"Ind. 95",30,"Sb"
"Ind. 95",40,"Sb"
"Ind. 95",50,"Sb"
"Ind. 95",60,"Sb"
"Ind. 95",70,"Ib"
"Ind. 95",80,"Ib"
"Ind. 95",90,"Ib"
"Ind. 95",100,"Ib"
"Ind. 96",10,"Sb"
"Ind. 96",20,"Sb"
"Ind. 96",30,"Sb"
"Ind. 96",40,"Sb"
"Ind. 96",50,"Sb"
"Ind. 96",60,"Sb"
"Ind. 96",70,"Ib"
"Ind. 96",80,"Ib"
"Ind. 96",90,"Ib"
"Ind. 96",100,"Ib"
"Ind. 97",10,"Sb"
"Ind. 97",20,"Sb"
"Ind. 97",30,"Sb"
"Ind. 97",40,"Sb"
"Ind. 97",50,"Sb"
"Ind. 97",60,"Sb"
"Ind. 97",70,"R"
"Ind. 97",80,"R"
"Ind. 97",90,"R"
"Ind. 97",100,"R"
"Ind. 98",10,"Sb"
"Ind. 98",20,"Sb"
"Ind. 98",30,"Sb"
"Ind. 98",40,"Sb"
"Ind. 98",50,"Sb"
"Ind. 98",60,"Sb"
"Ind. 98",70,"Sb"
"Ind. 98",80,"Sb"
"Ind. 98",90,"Sb"
"Ind. 98",100,"Sb"
"Ind. 99",10,"R"
"Ind. 99",20,"R"
"Ind. 99",30,"R"
"Ind. 99",40,"R"
"Ind. 99",50,"R"
"Ind. 99",60,"R"
"Ind. 99",70,"R"
"Ind. 99",80,"R"
"Ind. 99",90,"R"
"Ind. 99",100,"R"
"Ind. 100",10,"Sb"
"Ind. 100",20,"Sb"
"Ind. 100",30,"Sb"
"Ind. 100",40,"Sb"
"Ind. 100",50,"Sb"
"Ind. 100",60,"Ib"
"Ind. 100",70,"R"
"Ind. 100",80,"R"
"Ind. 100",90,"R"
"Ind. 100",100,"R"
"Ind. 101",10,"Sb"
"Ind. 101",20,"Sb"
"Ind. 101",30,"Sb"
"Ind. 101",40,"Sb"
"Ind. 101",50,"Sb"
"Ind. 101",60,"Sb"
"Ind. 101",70,"Sb"
"Ind. 101",80,"Sb"
"Ind. 101",90,"Sb"
"Ind. 101",100,"Sb"
"Ind. 102",10,"Sb"
"Ind. 102",20,"Sb"
"Ind. 102",30,"Sb"
"Ind. 102",40,"Sb"
"Ind. 102",50,"Sb"
"Ind. 102",60,"Sb"
"Ind. 102",70,"Sb"
"Ind. 102",80,"Sb"
"Ind. 102",90,"Sb"
"Ind. 102",100,"Sb"
"Ind. 103",10,"Sb"
"Ind. 103",20,"Sb"
"Ind. 103",30,"Sb"
"Ind. 103",40,"Sb"
"Ind. 103",50,"Sb"
"Ind. 103",60,"Sb"
"Ind. 103",70,"Sb"
"Ind. 103",80,"R"
"Ind. 103",90,"R"
"Ind. 103",100,"R"
"Ind. 104",10,"Sb"
"Ind. 104",20,"Sb"
"Ind. 104",30,"Sb"
"Ind. 104",40,"Sb"
"Ind. 104",50,"Sb"
"Ind. 104",60,"Ib"
"Ind. 104",70,"Ib"
"Ind. 104",80,"Ib"
"Ind. 104",90,"Ib"
"Ind. 104",100,"Ib"
"Ind. 105",10,"Sb"
"Ind. 105",20,"Sb"
"Ind. 105",30,"Sb"
"Ind. 105",40,"Sb"
"Ind. 105",50,"Sb"
"Ind. 105",60,"Sb"
"Ind. 105",70,"Sb"
"Ind. 105",80,"Sb"
"Ind. 105",90,"Sb"
"Ind. 105",100,"Sb"
"Ind. 106",10,"Sb"
"Ind. 106",20,"Sb"
"Ind. 106",30,"Sb"
"Ind. 106",40,"Sb"
"Ind. 106",50,"Sb"
"Ind. 106",60,"Sb"
"Ind. 106",70,"Sb"
"Ind. 106",80,"Sb"
"Ind. 106",90,"Sb"
"Ind. 106",100,"Sb"
"Ind. 107",10,"Sb"
"Ind. 107",20,"Sb"
"Ind. 107",30,"Sb"
"Ind. 107",40,"Sb"
"Ind. 107",50,"Sb"
"Ind. 107",60,"Sb"
"Ind. 107",70,"Sb"
"Ind. 107",80,"Sb"
"Ind. 107",90,"Ib"
"Ind. 107",100,"Ib"
"Ind. 108",10,"Sb"
"Ind. 108",20,"Sb"
"Ind. 108",30,"Sb"
"Ind. 108",40,"Sb"
"Ind. 108",50,"Sb"
"Ind. 108",60,"Sb"
"Ind. 108",70,"Sb"
"Ind. 108",80,"Sb"
"Ind. 108",90,"Sb"
"Ind. 108",100,"Sb"
"Ind. 109",10,"Sb"
"Ind. 109",20,"Sb"
"Ind. 109",30,"Sb"
"Ind. 109",40,"Sb"
"Ind. 109",50,"Sb"
"Ind. 109",60,"Sb"
"Ind. 109",70,"Ib"
"Ind. 109",80,"R"
"Ind. 109",90,"R"
"Ind. 109",100,"R"
"Ind. 110",10,"Sb"
"Ind. 110",20,"Sb"
"Ind. 110",30,"Sb"
"Ind. 110",40,"Sb"
"Ind. 110",50,"Sb"
"Ind. 110",60,"Sb"
"Ind. 110",70,"Sb"
"Ind. 110",80,"Sb"
"Ind. 110",90,"Sb"
"Ind. 110",100,"Sb"
"Ind. 111",10,"Sb"
"Ind. 111",20,"Sb"
"Ind. 111",30,"Sb"
"Ind. 111",40,"Sb"
"Ind. 111",50,"Sb"
"Ind. 111",60,"Sb"
"Ind. 111",70,"Sb"
"Ind. 111",80,"Ib"
"Ind. 111",90,"R"
"Ind. 111",100,"R"
"Ind. 112",10,"Sb"
"Ind. 112",20,"Sb"
"Ind. 112",30,"Sb"
"Ind. 112",40,"Sb"
"Ind. 112",50,"Sb"
"Ind. 112",60,"Sb"
"Ind. 112",70,"Sb"
"Ind. 112",80,"Sb"
"Ind. 112",90,"Sb"
"Ind. 112",100,"Sb"
"Ind. 113",10,"Sb"
"Ind. 113",20,"Sb"
"Ind. 113",30,"Sb"
"Ind. 113",40,"Sb"
"Ind. 113",50,"Sb"
"Ind. 113",60,"Sb"
"Ind. 113",70,"Sb"
"Ind. 113",80,"Sb"
"Ind. 113",90,"Sb"
"Ind. 113",100,"Sb"
"Ind. 114",10,"Sb"
"Ind. 114",20,"Sb"
"Ind. 114",30,"Sb"
"Ind. 114",40,"Sb"
"Ind. 114",50,"Sb"
"Ind. 114",60,"Sb"
"Ind. 114",70,"Sb"
"Ind. 114",80,"Sb"
"Ind. 114",90,"Sb"
"Ind. 114",100,"Sb"
"Ind. 115",10,"Sb"
"Ind. 115",20,"Sb"
"Ind. 115",30,"Sb"
"Ind. 115",40,"Sb"
"Ind. 115",50,"Sb"
"Ind. 115",60,"Sb"
"Ind. 115",70,"Sb"
"Ind. 115",80,"R"
"Ind. 115",90,"R"
"Ind. 115",100,"R"
"Ind. 116",10,"Sb"
"Ind. 116",20,"Sb"
"Ind. 116",30,"Sb"
"Ind. 116",40,"Sb"
"Ind. 116",50,"Sb"
"Ind. 116",60,"Sb"
"Ind. 116",70,"Sb"
"Ind. 116",80,"Ib"
"Ind. 116",90,"R"
"Ind. 116",100,"R"
"Ind. 117",10,"Sb"
"Ind. 117",20,"Sb"
"Ind. 117",30,"Sb"
"Ind. 117",40,"Sb"
"Ind. 117",50,"Sb"
"Ind. 117",60,"Sb"
"Ind. 117",70,"R"
"Ind. 117",80,"R"
"Ind. 117",90,"R"
"Ind. 117",100,"R"
"Ind. 118",10,"Sb"
"Ind. 118",20,"Sb"
"Ind. 118",30,"Sb"
"Ind. 118",40,"Sb"
"Ind. 118",50,"Sb"
"Ind. 118",60,"Ib"
"Ind. 118",70,"R"
"Ind. 118",80,"R"
"Ind. 118",90,"R"
"Ind. 118",100,"R"
"Ind. 119",10,"Sb"
"Ind. 119",20,"Sb"
"Ind. 119",30,"Sb"
"Ind. 119",40,"Sb"
"Ind. 119",50,"Sb"
"Ind. 119",60,"Sb"
"Ind. 119",70,"Sb"
"Ind. 119",80,"Sb"
"Ind. 119",90,"Sb"
"Ind. 119",100,"Sb"
"Ind. 120",10,"Sb"
"Ind. 120",20,"Sb"
"Ind. 120",30,"Sb"
"Ind. 120",40,"Sb"
"Ind. 120",50,"Sb"
"Ind. 120",60,"Sb"
"Ind. 120",70,"Sb"
"Ind. 120",80,"Sb"
"Ind. 120",90,"Sb"
"Ind. 120",100,"Sb"
"Ind. 121",10,"Sb"
"Ind. 121",20,"Sb"
"Ind. 121",30,"Sb"
"Ind. 121",40,"Ib"
"Ind. 121",50,"Ib"
"Ind. 121",60,"R"
"Ind. 121",70,"R"
"Ind. 121",80,"R"
"Ind. 121",90,"R"
"Ind. 121",100,"R"
"Ind. 122",10,"Sb"
"Ind. 122",20,"Sb"
"Ind. 122",30,"Sb"
"Ind. 122",40,"Sb"
"Ind. 122",50,"Ib"
"Ind. 122",60,"Ib"
"Ind. 122",70,"R"
"Ind. 122",80,"R"
"Ind. 122",90,"R"
"Ind. 122",100,"R"
"Ind. 123",10,"Sb"
"Ind. 123",20,"Sb"
"Ind. 123",30,"Sb"
"Ind. 123",40,"Sb"
"Ind. 123",50,"Ib"
"Ind. 123",60,"Ib"
"Ind. 123",70,"Ib"
"Ind. 123",80,"Ib"
"Ind. 123",90,"R"
"Ind. 123",100,"R"
"Ind. 124",10,"Sb"
"Ind. 124",20,"Sb"
"Ind. 124",30,"Sb"
"Ind. 124",40,"Sb"
"Ind. 124",50,"Sb"
"Ind. 124",60,"Sb"
"Ind. 124",70,"Sb"
"Ind. 124",80,"Sb"
"Ind. 124",90,"Ib"
"Ind. 124",100,"Ib"
"Ind. 125",10,"Sb"
"Ind. 125",20,"Sb"
"Ind. 125",30,"Sb"
"Ind. 125",40,"Sb"
"Ind. 125",50,"Sb"
"Ind. 125",60,"Sb"
"Ind. 125",70,"Ib"
"Ind. 125",80,"R"
"Ind. 125",90,"R"
"Ind. 125",100,"R"
"Ind. 126",10,"Sb"
"Ind. 126",20,"Sb"
"Ind. 126",30,"Sb"
"Ind. 126",40,"Sb"
"Ind. 126",50,"Ib"
"Ind. 126",60,"Ib"
"Ind. 126",70,"R"
"Ind. 126",80,"R"
"Ind. 126",90,"R"
"Ind. 126",100,"R"
"Ind. 127",10,"Sb"
"Ind. 127",20,"Sb"
"Ind. 127",30,"Sb"
"Ind. 127",40,"Sb"
"Ind. 127",50,"Ib"
"Ind. 127",60,"R"
"Ind. 127",70,"R"
"Ind. 127",80,"R"
"Ind. 127",90,"R"
"Ind. 127",100,"R"
"Ind. 128",10,"Ib"
"Ind. 128",20,"R"
"Ind. 128",30,"R"
"Ind. 128",40,"R"
"Ind. 128",50,"R"
"Ind. 128",60,"R"
"Ind. 128",70,"R"
"Ind. 128",80,"R"
"Ind. 128",90,"R"
"Ind. 128",100,"R"
"Ind. 129",10,"Sb"
"Ind. 129",20,"Sb"
"Ind. 129",30,"Sb"
"Ind. 129",40,"Sb"
"Ind. 129",50,"Sb"
"Ind. 129",60,"Ib"
"Ind. 129",70,"Ib"
"Ind. 129",80,"Ib"
"Ind. 129",90,"Ib"
"Ind. 129",100,"Ib"
"Ind. 130",10,"Sb"
"Ind. 130",20,"Sb"
"Ind. 130",30,"Sb"
"Ind. 130",40,"Sb"
"Ind. 130",50,"Sb"
"Ind. 130",60,"Sb"
"Ind. 130",70,"Sb"
"Ind. 130",80,"Sb"
"Ind. 130",90,"Sb"
"Ind. 130",100,"R"
"Ind. 131",10,"Sb"
"Ind. 131",20,"Sb"
"Ind. 131",30,"Sb"
"Ind. 131",40,"Sb"
"Ind. 131",50,"Sb"
"Ind. 131",60,"Sb"
"Ind. 131",70,"Sb"
"Ind. 131",80,"Sb"
"Ind. 131",90,"Sb"
"Ind. 131",100,"Sb"
"Ind. 132",10,"Sb"
"Ind. 132",20,"Sb"
"Ind. 132",30,"Sb"
"Ind. 132",40,"Sb"
"Ind. 132",50,"Sb"
"Ind. 132",60,"Sb"
"Ind. 132",70,"Ib"
"Ind. 132",80,"Ib"
"Ind. 132",90,"R"
"Ind. 132",100,"R"
"Ind. 133",10,"Sb"
"Ind. 133",20,"Sb"
"Ind. 133",30,"Sb"
"Ind. 133",40,"Sb"
"Ind. 133",50,"Sb"
"Ind. 133",60,"Sb"
"Ind. 133",70,"Sb"
"Ind. 133",80,"Ib"
"Ind. 133",90,"Ib"
"Ind. 133",100,"Ib"
"Ind. 134",10,"Sb"
"Ind. 134",20,"Sb"
"Ind. 134",30,"Sb"
"Ind. 134",40,"Sb"
"Ind. 134",50,"Sb"
"Ind. 134",60,"Sb"
"Ind. 134",70,"Sb"
"Ind. 134",80,"Sb"
"Ind. 134",90,"Sb"
"Ind. 134",100,"Sb"
"Ind. 135",10,"Sb"
"Ind. 135",20,"Sb"
"Ind. 135",30,"Sb"
"Ind. 135",40,"Sb"
"Ind. 135",50,"Sb"
"Ind. 135",60,"Sb"
"Ind. 135",70,"R"
"Ind. 135",80,"R"
"Ind. 135",90,"R"
"Ind. 135",100,"R"
"Ind. 136",10,"Sb"
"Ind. 136",20,"Sb"
"Ind. 136",30,"Sb"
"Ind. 136",40,"Sb"
"Ind. 136",50,"Sb"
"Ind. 136",60,"Sb"
"Ind. 136",70,"Sb"
"Ind. 136",80,"Sb"
"Ind. 136",90,"Sb"
"Ind. 136",100,"Sb"
"Ind. 137",10,"Sb"
"Ind. 137",20,"Sb"
"Ind. 137",30,"Sb"
"Ind. 137",40,"Sb"
"Ind. 137",50,"Sb"
"Ind. 137",60,"Sb"
"Ind. 137",70,"Sb"
"Ind. 137",80,"Sb"
"Ind. 137",90,"Sb"
"Ind. 137",100,"Sb"
"Ind. 138",10,"Sb"
"Ind. 138",20,"Sb"
"Ind. 138",30,"Sb"
"Ind. 138",40,"Sb"
"Ind. 138",50,"Sb"
"Ind. 138",60,"Ib"
"Ind. 138",70,"Ib"
"Ind. 138",80,"Ib"
"Ind. 138",90,"Ib"
"Ind. 138",100,"Ib"
"Ind. 139",10,"Sb"
"Ind. 139",20,"Sb"
"Ind. 139",30,"Sb"
"Ind. 139",40,"Sb"
"Ind. 139",50,"Ib"
"Ind. 139",60,"Ib"
"Ind. 139",70,"Ib"
"Ind. 139",80,"Ib"
"Ind. 139",90,"Ib"
"Ind. 139",100,"R"
"Ind. 140",10,"Sb"
"Ind. 140",20,"Sb"
"Ind. 140",30,"Sb"
"Ind. 140",40,"Sb"
"Ind. 140",50,"Sb"
"Ind. 140",60,"Sb"
"Ind. 140",70,"Sb"
"Ind. 140",80,"Sb"
"Ind. 140",90,"Sb"
"Ind. 140",100,"Sb"
"Ind. 141",10,"Sb"
"Ind. 141",20,"Sb"
"Ind. 141",30,"Sb"
"Ind. 141",40,"Sb"
"Ind. 141",50,"Sb"
"Ind. 141",60,"Sb"
"Ind. 141",70,"Sb"
"Ind. 141",80,"Sb"
"Ind. 141",90,"Sb"
"Ind. 141",100,"Sb"
"Ind. 142",10,"Ib"
"Ind. 142",20,"R"
"Ind. 142",30,"R"
"Ind. 142",40,"R"
"Ind. 142",50,"R"
"Ind. 142",60,"R"
"Ind. 142",70,"R"
"Ind. 142",80,"R"
"Ind. 142",90,"R"
"Ind. 142",100,"R"
"Ind. 143",10,"Sb"
"Ind. 143",20,"Sb"
"Ind. 143",30,"Sb"
"Ind. 143",40,"Sb"
"Ind. 143",50,"Sb"
"Ind. 143",60,"Sb"
"Ind. 143",70,"Sb"
"Ind. 143",80,"Ib"
"Ind. 143",90,"R"
"Ind. 143",100,"R"
"Ind. 144",10,"Sb"
"Ind. 144",20,"Sb"
"Ind. 144",30,"Sb"
"Ind. 144",40,"Sb"
"Ind. 144",50,"Sb"
"Ind. 144",60,"Sb"
"Ind. 144",70,"Sb"
"Ind. 144",80,"Sb"
"Ind. 144",90,"Sb"
"Ind. 144",100,"Sb"
"Ind. 145",10,"Sb"
"Ind. 145",20,"Sb"
"Ind. 145",30,"Sb"
"Ind. 145",40,"Sb"
"Ind. 145",50,"Sb"
"Ind. 145",60,"Sb"
"Ind. 145",70,"Sb"
"Ind. 145",80,"Ib"
"Ind. 145",90,"R"
"Ind. 145",100,"R"
"Ind. 146",10,"Sb"
"Ind. 146",20,"Sb"
"Ind. 146",30,"Sb"
"Ind. 146",40,"Sb"
"Ind. 146",50,"Sb"
"Ind. 146",60,"Sb"
"Ind. 146",70,"Sb"
"Ind. 146",80,"Sb"
"Ind. 146",90,"Sb"
"Ind. 146",100,"Sb"
"Ind. 147",10,"Sb"
"Ind. 147",20,"Sb"
"Ind. 147",30,"Sb"
"Ind. 147",40,"Sb"
"Ind. 147",50,"Sb"
"Ind. 147",60,"Sb"
"Ind. 147",70,"Sb"
"Ind. 147",80,"Ib"
"Ind. 147",90,"Ib"
"Ind. 147",100,"Ib"
"Ind. 148",10,"Sb"
"Ind. 148",20,"Sb"
"Ind. 148",30,"Sb"
"Ind. 148",40,"Sb"
"Ind. 148",50,"Sb"
"Ind. 148",60,"Sb"
"Ind. 148",70,"Sb"
"Ind. 148",80,"Sb"
"Ind. 148",90,"Sb"
"Ind. 148",100,"Sb"
"Ind. 149",10,"Sb"
"Ind. 149",20,"Sb"
"Ind. 149",30,"Sb"
"Ind. 149",40,"Sb"
"Ind. 149",50,"Ib"
"Ind. 149",60,"Ib"
"Ind. 149",70,"Ib"
"Ind. 149",80,"R"
"Ind. 149",90,"R"
"Ind. 149",100,"R"
"Ind. 150",10,"Sb"
"Ind. 150",20,"Sb"
"Ind. 150",30,"Sb"
"Ind. 150",40,"Sb"
"Ind. 150",50,"Sb"
"Ind. 150",60,"Sb"
"Ind. 150",70,"Ib"
"Ind. 150",80,"R"
"Ind. 150",90,"R"
"Ind. 150",100,"R"
"Ind. 151",10,"Sb"
"Ind. 151",20,"Sb"
"Ind. 151",30,"Sb"
"Ind. 151",40,"Sb"
"Ind. 151",50,"Sb"
"Ind. 151",60,"Sb"
"Ind. 151",70,"Sb"
"Ind. 151",80,"Sb"
"Ind. 151",90,"Sb"
"Ind. 151",100,"Sb"
"Ind. 152",10,"Sb"
"Ind. 152",20,"Sb"
"Ind. 152",30,"Sb"
"Ind. 152",40,"Sb"
"Ind. 152",50,"Ib"
"Ind. 152",60,"Ib"
"Ind. 152",70,"Ib"
"Ind. 152",80,"Ib"
"Ind. 152",90,"Ib"
"Ind. 152",100,"R"
"Ind. 153",10,"Sb"
"Ind. 153",20,"Ib"
"Ind. 153",30,"Ib"
"Ind. 153",40,"Ib"
"Ind. 153",50,"Ib"
"Ind. 153",60,"Ib"
"Ind. 153",70,"R"
"Ind. 153",80,"R"
"Ind. 153",90,"R"
"Ind. 153",100,"R"
"Ind. 154",10,"Sb"
"Ind. 154",20,"Sb"
"Ind. 154",30,"Sb"
"Ind. 154",40,"Sb"
"Ind. 154",50,"Sb"
"Ind. 154",60,"Ib"
"Ind. 154",70,"R"
"Ind. 154",80,"R"
"Ind. 154",90,"R"
"Ind. 154",100,"R"
"Ind. 155",10,"Sb"
"Ind. 155",20,"Sb"
"Ind. 155",30,"Sb"
"Ind. 155",40,"Sb"
"Ind. 155",50,"Sb"
"Ind. 155",60,"Sb"
"Ind. 155",70,"Sb"
"Ind. 155",80,"Sb"
"Ind. 155",90,"Sb"
"Ind. 155",100,"Sb"
"Ind. 156",10,"Sb"
"Ind. 156",20,"Sb"
"Ind. 156",30,"Sb"
"Ind. 156",40,"Sb"
"Ind. 156",50,"Sb"
"Ind. 156",60,"Sb"
"Ind. 156",70,"Sb"
"Ind. 156",80,"Ib"
"Ind. 156",90,"R"
"Ind. 156",100,"R"
"Ind. 157",10,"Sb"
"Ind. 157",20,"Sb"
"Ind. 157",30,"Sb"
"Ind. 157",40,"Sb"
"Ind. 157",50,"Sb"
"Ind. 157",60,"Sb"
"Ind. 157",70,"Ib"
"Ind. 157",80,"R"
"Ind. 157",90,"R"
"Ind. 157",100,"R"
"Ind. 158",10,"Sb"
"Ind. 158",20,"Sb"
"Ind. 158",30,"Ib"
"Ind. 158",40,"Ib"
"Ind. 158",50,"Ib"
"Ind. 158",60,"R"
"Ind. 158",70,"R"
"Ind. 158",80,"R"
"Ind. 158",90,"R"
"Ind. 158",100,"R"
"Ind. 159",10,"Sb"
"Ind. 159",20,"Sb"
"Ind. 159",30,"Sb"
"Ind. 159",40,"Sb"
"Ind. 159",50,"Sb"
"Ind. 159",60,"Sb"
"Ind. 159",70,"Sb"
"Ind. 159",80,"Ib"
"Ind. 159",90,"Ib"
"Ind. 159",100,"R"
"Ind. 160",10,"Sb"
"Ind. 160",20,"Sb"
"Ind. 160",30,"Sb"
"Ind. 160",40,"Sb"
"Ind. 160",50,"Sb"
"Ind. 160",60,"Sb"
"Ind. 160",70,"Sb"
"Ind. 160",80,"Sb"
"Ind. 160",90,"Sb"
"Ind. 160",100,"Sb"
"Ind. 161",10,"Sb"
"Ind. 161",20,"Sb"
"Ind. 161",30,"Sb"
"Ind. 161",40,"Sb"
"Ind. 161",50,"Sb"
"Ind. 161",60,"Ib"
"Ind. 161",70,"Ib"
"Ind. 161",80,"Ib"
"Ind. 161",90,"Ib"
"Ind. 161",100,"Ib"
"Ind. 162",10,"Sb"
"Ind. 162",20,"Sb"
"Ind. 162",30,"Sb"
"Ind. 162",40,"Sb"
"Ind. 162",50,"Sb"
"Ind. 162",60,"Sb"
"Ind. 162",70,"Sb"
"Ind. 162",80,"Sb"
"Ind. 162",90,"Sb"
"Ind. 162",100,"Sb"
"Ind. 163",10,"Sb"
"Ind. 163",20,"Ib"
"Ind. 163",30,"Ib"
"Ind. 163",40,"R"
"Ind. 163",50,"R"
"Ind. 163",60,"R"
"Ind. 163",70,"R"
"Ind. 163",80,"R"
"Ind. 163",90,"R"
"Ind. 163",100,"R"
"Ind. 164",10,"Sb"
"Ind. 164",20,"Sb"
"Ind. 164",30,"Sb"
"Ind. 164",40,"Sb"
"Ind. 164",50,"Ib"
"Ind. 164",60,"Ib"
"Ind. 164",70,"Ib"
"Ind. 164",80,"R"
"Ind. 164",90,"R"
"Ind. 164",100,"R"
"Ind. 165",10,"Sb"
"Ind. 165",20,"Sb"
"Ind. 165",30,"Sb"
"Ind. 165",40,"Sb"
"Ind. 165",50,"Ib"
"Ind. 165",60,"R"
"Ind. 165",70,"R"
"Ind. 165",80,"R"
"Ind. 165",90,"R"
"Ind. 165",100,"R"
"Ind. 166",10,"Sb"
"Ind. 166",20,"Sb"
"Ind. 166",30,"Sb"
"Ind. 166",40,"Sb"
"Ind. 166",50,"Sb"
"Ind. 166",60,"Sb"
"Ind. 166",70,"Sb"
"Ind. 166",80,"Sb"
"Ind. 166",90,"Sb"
"Ind. 166",100,"Ib"
"Ind. 167",10,"Sb"
"Ind. 167",20,"Sb"
"Ind. 167",30,"Sb"
"Ind. 167",40,"Sb"
"Ind. 167",50,"Sb"
"Ind. 167",60,"Sb"
"Ind. 167",70,"Sb"
"Ind. 167",80,"Sb"
"Ind. 167",90,"Ib"
"Ind. 167",100,"Ib"
"Ind. 168",10,"Sb"
"Ind. 168",20,"Sb"
"Ind. 168",30,"Sb"
"Ind. 168",40,"Sb"
"Ind. 168",50,"Sb"
"Ind. 168",60,"Sb"
"Ind. 168",70,"Sb"
"Ind. 168",80,"Sb"
"Ind. 168",90,"Sb"
"Ind. 168",100,"Sb"
"Ind. 169",10,"Sb"
"Ind. 169",20,"Sb"
"Ind. 169",30,"Sb"
"Ind. 169",40,"Sb"
"Ind. 169",50,"Sb"
"Ind. 169",60,"Sb"
"Ind. 169",70,"Sb"
"Ind. 169",80,"Sb"
"Ind. 169",90,"Sb"
"Ind. 169",100,"Sb"
"Ind. 170",10,"Sb"
"Ind. 170",20,"Sb"
"Ind. 170",30,"Sb"
"Ind. 170",40,"Sb"
"Ind. 170",50,"Sb"
"Ind. 170",60,"Sb"
"Ind. 170",70,"Sb"
"Ind. 170",80,"Sb"
"Ind. 170",90,"Sb"
"Ind. 170",100,"Sb"
"Ind. 171",10,"Sb"
"Ind. 171",20,"Sb"
"Ind. 171",30,"Sb"
"Ind. 171",40,"Sb"
"Ind. 171",50,"Sb"
"Ind. 171",60,"Sb"
"Ind. 171",70,"Sb"
"Ind. 171",80,"Ib"
"Ind. 171",90,"Ib"
"Ind. 171",100,"Ib"
"Ind. 172",10,"Sb"
"Ind. 172",20,"Sb"
"Ind. 172",30,"Sb"
"Ind. 172",40,"Sb"
"Ind. 172",50,"Sb"
"Ind. 172",60,"Sb"
"Ind. 172",70,"Ib"
"Ind. 172",80,"Ib"
"Ind. 172",90,"Ib"
"Ind. 172",100,"Ib"
"Ind. 173",10,"Sb"
"Ind. 173",20,"Sb"
"Ind. 173",30,"Sb"
"Ind. 173",40,"Sb"
"Ind. 173",50,"Sb"
"Ind. 173",60,"Sb"
"Ind. 173",70,"R"
"Ind. 173",80,"R"
"Ind. 173",90,"R"
"Ind. 173",100,"R"
"Ind. 174",10,"Sb"
"Ind. 174",20,"Sb"
"Ind. 174",30,"Sb"
"Ind. 174",40,"Sb"
"Ind. 174",50,"Sb"
"Ind. 174",60,"Sb"
"Ind. 174",70,"Sb"
"Ind. 174",80,"Sb"
"Ind. 174",90,"Sb"
"Ind. 174",100,"Sb"
"Ind. 175",10,"Sb"
"Ind. 175",20,"Sb"
"Ind. 175",30,"Sb"
"Ind. 175",40,"Sb"
"Ind. 175",50,"Sb"
"Ind. 175",60,"Sb"
"Ind. 175",70,"Ib"
"Ind. 175",80,"Ib"
"Ind. 175",90,"Ib"
"Ind. 175",100,"Ib"
"Ind. 176",10,"Sb"
"Ind. 176",20,"Sb"
"Ind. 176",30,"Sb"
"Ind. 176",40,"Sb"
"Ind. 176",50,"Sb"
"Ind. 176",60,"Ib"
"Ind. 176",70,"R"
"Ind. 176",80,"R"
"Ind. 176",90,"R"
"Ind. 176",100,"R"
"Ind. 177",10,"Sb"
"Ind. 177",20,"Sb"
"Ind. 177",30,"Sb"
"Ind. 177",40,"Sb"
"Ind. 177",50,"Sb"
"Ind. 177",60,"Sb"
"Ind. 177",70,"Sb"
"Ind. 177",80,"R"
"Ind. 177",90,"R"
"Ind. 177",100,"R"
"Ind. 178",10,"Sb"
"Ind. 178",20,"Sb"
"Ind. 178",30,"Sb"
"Ind. 178",40,"Sb"
"Ind. 178",50,"Sb"
"Ind. 178",60,"Sb"
"Ind. 178",70,"Sb"
"Ind. 178",80,"Sb"
"Ind. 178",90,"Sb"
"Ind. 178",100,"Sb"
"Ind. 179",10,"Sb"
"Ind. 179",20,"Ib"
"Ind. 179",30,"R"
"Ind. 179",40,"R"
"Ind. 179",50,"R"
"Ind. 179",60,"R"
"Ind. 179",70,"R"
"Ind. 179",80,"R"
"Ind. 179",90,"R"
"Ind. 179",100,"R"
"Ind. 180",10,"Sb"
"Ind. 180",20,"Sb"
"Ind. 180",30,"Sb"
"Ind. 180",40,"Sb"
"Ind. 180",50,"Sb"
"Ind. 180",60,"Sb"
"Ind. 180",70,"Sb"
